paper_id,publish_year,paper_title,con_id
81566F47,1999,Design of an automatic testing for FPGAs,432DDB7E
7CFDF010,1999,Experimental results on BIC sensors for transient current testing,432DDB7E
7D2C0B8F,1999,Deterministic BIST with partial scan,432DDB7E
80150BDF,1999,Power Analysis Attacks of Modular Exponentiation in Smartcards,432E26DB
5D4DA661,1999,Resistance against Differential Power Analysis for Elliptic Curve Cryptosystems,432E26DB
5ABB5C11,1999,Fast Multiplication on Elliptic Curves over GF(2m) without Precomputation,432E26DB
7F5E0CB3,1999,A Scalable Architecture for Montgomery Multiplication,432E26DB
590613CD,1999,Encryption with Statistical Self-Synchronization in Synchronous Broadband Networks,432E26DB
7D09E73D,1987,High density associative memories,43319DD4
76E21E58,1989,Advances in neural information processing systems 1,43319DD4
7D4426E1,1989,Implications of recursive distributed representations,43319DD4
813311CF,1990,The “moving targets” training algorithm,43319DD4
7E06EB93,1990,Convergence of a neural network classifier,43319DD4
77151E19,1987,Design of an interpretive environment for Turing,4332078E
7956B6D2,1988,A mechanism for efficient debugging of parallel programs,4332078E
7882CE72,1988,Promises: linguistic support for efficient asynchronous procedure calls in distributed systems,4332078E
753E618B,1988,A portable global optimizer and linker,4332078E
7897ED15,1988,Interprocedural side-effect analysis in linear time,4332078E
5E5ABD63,1989,Developing software systems to facilitate social organization,43331058
7F06E10F,1989,Future directions for human-computer interaction,43331058
5D594E5D,1990,"Information processing, context and privacy",43331058
6EF31EDE,1990,PROTEUS: an approach to interface evaluation,43331058
5E0D6780,1990,A three-state model of graphical input,43331058
7B3FB908,1958,The Long-Range Crude Oil Productive Capacity of the United States,43383ED6
765ADBBC,1962,Diversification In The Petroleum Industry: Pros And Cons,43383ED6
79FAC466,1963,The Mohole Project - 1962,43383ED6
74FAFE90,1991,A model-based approach to insulin adjustment,43383ED6
5BE7EA3B,1994,Evaluating a neural network decision-support tool for the diagnosis of breast cancer,43383ED6
58F51AF0,1999,Using Data Mining Techniques in Fiscal Fraud Detection,433BF259
5BD906FD,1999,Data Swapping: Balancing Privacy against Precision in Mining for Logic Rules,433BF259
5BC4DD95,1999,Considering Main Memory in Mining Association Rules,433BF259
682B01AE,1999,Lazy Aggregates for Real-Time OLAP,433BF259
6AE4961D,1999,Genetic Algorithm for Materialized View Selection in Data Warehouse Environments,433BF259
0516DEAB,2000,Facilitating Program Verication with Dependent Types,433D5EC6
817609B5,2003,Light-weight theorem proving for debugging and verifying units of code,433D5EC6
80178985,2003,Taming mobile processes using types,433D5EC6
80932170,2003,Model checking visual specification of requirements,433D5EC6
80E1A43C,2003,Specification matching of object-oriented components,433D5EC6
68302E73,1995,Evolution and Mobile Autonomous Robotics,433DE719
5B2BE68D,1995,Artificial Cellular Development in Optimization and Compilation,433DE719
7DC2B60A,1995,Embryonics: A New Family of Coarse-Grained Field Programmable Gate Array with Self-Repair and Self-Reproducing Properties,433DE719
5A2B5CCB,1995,Unconstrained Evolution and Hard Consequences,433DE719
5C502187,1996,Memory-based neural network and its application to a mobile robot with evolutionary and experience learning,433DE719
06894D3E,1986,Mighty: A 'Rip-Up and Reroute' Detailed Router,433DEF3A
5A504897,1987,An Advanced Silicon Compiler in Prolog,433DEF3A
7EC17E53,1988,Performance enhancements in BOLD using 'implications',433DEF3A
7F2410FF,1988,Automatic modeling of switch-level networks using partial orders,433DEF3A
5A45F1C2,1988,Stick diagram extraction program SKELETON,433DEF3A
5D079E3C,1993,Dependability: from Concepts to Limits,433E69C4
5FA07F1D,1993,How Far Can You Trust A Computer?,433E69C4
6F894FCD,1995,A Bayesian model that combines disparate evidence for the quantitative assessment of system dependability,433E69C4
7E0FF33C,1995,ANALYSIS AND ASSESSMENT OF ADVANCED ROAD TRANSPORT TELEMATIC SYSTEMS,433E69C4
7094EDAE,1995,Safety Cases for Software Application Reuse,433E69C4
7FCAFABA,2000,Using contextual semantics to automate the Web document search and analysis,433F0094
7EFE44F9,2000,XML Schema Directory: a data structure for XML data processing,433F0094
7F389E2A,2000,Shared XML documents in service centers of the future,433F0094
7DF2D61D,2000,Mining term association rules for automatic global query expansion: methodology and preliminary results,433F0094
7E34052E,2000,Global Atlas: calibrating and indexing documents from the Internet in the cartographic paradigm,433F0094
5BDDF579,1986,Management of uncertainty in a medical expert system,433F90DB
5E768775,1986,Qualitative Markov networks,433F90DB
5DAA9D66,1986,Modeling uncertainty in human perception,433F90DB
81888453,1986,Representing knowledge and evidence for decision,433F90DB
5D1C062B,1986,O-theory: A probabilistic alternative to fuzzy set theory,433F90DB
5943E988,1999,A knowledge management prototype,4341ED82
5BD34733,2000,Toward an Enhancement of Textual Database Retrieval By using NLP Techniques *,4341ED82
68CF7F3C,2000,Domain Analysis and Queries in Context,4341ED82
5E8B8A8C,2000,The REVERE Project: Experiments with the Application of Probabilistic NLP to Systems Engineering,4341ED82
5DDE2F33,2000,Conceptual Patterns - A Consolidation of Coad's and Wohed's Approaches,4341ED82
090A0A25,2002,Steganography - is it becoming a double-edged sword in computer security?,4342BD78
5E5280F2,2002,A modified mean value approach to assess securityrisks,4342BD78
07C898D1,2002,Assessing Information Security Culture,4342BD78
08641BE4,2002,Security architecture of the Microsoft .NET framework,4342BD78
69F51DCA,2004,Privacy-Enhanced WAP Browsing with mCrowds : Anonymity Properties and Performance Evaluation of the mCrowds System,4342BD78
7EB26C4E,1991,A high resolution current stimulating probe for use in neural prostheses,434A76CE
7DB00E1A,1991,Interlocked test generation and digital hardware synthesis,434A76CE
7F9B82EB,1991,Sequence invariant state machine compiler,434A76CE
807469C7,1991,An efficient tabu search algorithm for graph bisectioning,434A76CE
5C33AF6C,1991,A parallel algorithm for logic simulation on transputer networks,434A76CE
5D7491A5,1993,Low-complexity and high-performance multilevel coded modulation for the AWGN and Rayleigh fading channels,434C5E01
5DF0051A,1993,Variable-rate punctured trellis-coded modulation and applications,434C5E01
5B713F04,1993,Constructive problems for irreducible polynomials over finite fields,434C5E01
0E181042,1993,Efficient algorithms for fixed-rate entropy-coded vector quantization,434C5E01
5E754EE4,1993,A successful attack against the DES,434C5E01
5E5AC2F5,1997,Shape-based averaging for combination of multiple segmentations,435020A4
5BC956AB,1998,A New Dynamic FEM-Based Subdivision Surface Model for Shape Recovery and Tracking in Medical Images,435020A4
5E7D0439,1998,Automatic Identification of Cortical Sulci Using a 3D Probabilistic Atlas,435020A4
5E3B7EF1,1998,"Quantitative three dimensional echocardiography: Methodology, validation, and clinical applications",435020A4
7F712EC2,1998,Building Biomechanical Models Based on Medical Image Data: An Assessment of Model Accuracy,435020A4
07C653CA,1998,A PRACTICAL APPROACH TO SUFFICIENT INFOSEC,43510C43
5D8C07C3,2005,On broadcast encryption with random key pre-distribution schemes,43510C43
5C201302,2005,Analysis and modelling of trust in distributed information systems,43510C43
5D6B36B6,2005,Modifications of SHA-0 to prevent attacks,43510C43
5C013488,2005,CCMEA: customized cellular message encryption algorithm for wireless networks,43510C43
7EAFDF54,2001,Cultivating a community of practice: designing the TeleLearning Exchange,43520230
72BF441D,2001,Managing dynamic shared state in virtual space for collaborative design,43520230
6EFEE16A,2001,Development of a Web-based academic time management system,43520230
729476D8,2001,Collaborative model for concurrent product design,43520230
7D219F44,2001,A visual part library - GS-PM,43520230
7D5AA0FC,2003,Adaptive online context-sensitive inlining,43555C32
7F77E4AD,2003,Hiding program slices for software security,43555C32
810B6169,2003,Dynamic trace selection using performance monitoring hardware sampling,43555C32
7E8ABF7E,2003,Retargetable and reconfigurable software dynamic translation,43555C32
59689A19,2003,Optimizations to prevent cache penalties for the Intel/spl reg/ Itanium/spl reg/ 2 processor,43555C32
5B839B22,1998,Cost Distribution Prediction for Parallel Ray Tracing,43584039
5C4989AF,2000,Efficient Parallel Refinement for Hierarchical Radiosity on a DSM computer,43584039
80E99743,2002,Interactive ray tracing of time varying data,43584039
7CE8622F,2002,Mining the human genome using virtual reality,43584039
5E84565F,2002,A multi-thread safe foundation for scene graphs and its extension to clusters,43584039
775D7964,1990,A data structure for arc insertion and regular path finding,435D23B8
7AD9798C,1990,Compact interval trees: a data structure for convex hulls,435D23B8
75F73234,1990,On the parsimonious property of connectivity problems,435D23B8
7641F475,1990,Superlinear bounds on matrix searching,435D23B8
7BFCFCA1,1990,Applying parallel processing techniques to classification problems in constructive solid geometry,435D23B8
7AFCE7BF,2006,Enhancing Benign User Cooperation in the Presence of Malicious Adversaries in Ad Hoc Networks,435EE3DA
63D4F182,2009,Self-Organized Anonymous Authentication in Mobile Ad Hoc Networks,435EE3DA
5A06B477,2009,Deny-by-Default Distributed Security Policy Enforcement in Mobile Ad Hoc Networks,435EE3DA
5B96A07A,2009,Baiting Inside Attackers Using Decoy Documents,435EE3DA
749340B8,2009,Aggregated authentication (AMAC) using universal hash functions,435EE3DA
62CBFD36,2002,FPGA-based computation of free-form deformations,435FBD28
5E5E617F,2002,Energy efficiency of FPGAs and programmable processors for matrix multiplication,435FBD28
806EE1AA,2002,Reconfigurable hardware control software using anonymous libraries,435FBD28
5C127595,2002,Reconfigurable implementation of radiosity distribution computation,435FBD28
58CA3304,2002,A system level implementation of Rijndael on a memory-slot based FPGA card,435FBD28
7D3E0A84,2001,Vessel Tracking in Peripheral CTA Datasets -- An Overview,43613D12
7DCCF703,2001,Bivariate Simplex B-Splines: A New Paradigm,43613D12
815C394F,2001,Some New Challenging Research Topics in Human Animation,43613D12
8046C0A5,2001,Growth Simulation of Human Embryo Brain,43613D12
7F110776,2001,A Distributed Visualization Environment for Scientific Visualization Based on Jini Technology,43613D12
72B370FD,1988,Application of a new network concept for faster service deployment,436150FA
5F4753AB,1988,Activity index threshold classification in adaptive vector quantization,436150FA
6FAA5FF6,1988,Corporate network's perspective of ISDN,436150FA
6247608C,1988,Adaptive identification of dispersive nonlinear data transmission channels,436150FA
7D5A3AF5,1988,A new bounding procedure for the network reliability problem,436150FA
0588CDFC,2003,Analyzing Interoperability of Protocols Using Model Checking,43618307
58793704,2004,Efficient Representation of Algebraic Expressions,43618307
701733D1,2004,Typeness for ω-Regular Automata,43618307
5F6A80A2,2004,Toward Unbounded Model Checking for Region Automata,43618307
5CAB587B,2004,Composition of Accelerations to Verify Infinite Heterogeneous Systems,43618307
5F6D38FB,1999,Modeling Software Architecutes and Styles with Graph Grammars and Constraint Solving,4361BD82
5B229DF1,1999,Security Issues with the Global Command and Control System (GCCS),4361BD82
5D1F33D7,1999,Architectural Requirements for Computing with Coalitions of Resources,4361BD82
08135CFA,1999,Characterizing Architecture as Abstractions over the Software Domain,4361BD82
5F49153F,1999,Aspect Design with the Building Block Method,4361BD82
7E276949,1998,Duality principles in image processing and analysis,43626F75
